,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021600006,96,1626179,Terry Rozier,1610612738,Boston Celtics,1,1,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,4,247,1,0,20161026,BOS,BKN
1,Shot Chart Detail,0021600006,135,1626179,Terry Rozier,1610612738,Boston Celtics,2,10,40,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,61,1,1,20161026,BOS,BKN
2,Shot Chart Detail,0021600006,411,1626179,Terry Rozier,1610612738,Boston Celtics,4,10,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-2,213,1,1,20161026,BOS,BKN
3,Shot Chart Detail,0021600006,476,1626179,Terry Rozier,1610612738,Boston Celtics,4,3,57,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-55,26,1,0,20161026,BOS,BKN
4,Shot Chart Detail,0021600006,498,1626179,Terry Rozier,1610612738,Boston Celtics,4,2,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,16,1,0,20161026,BOS,BKN
5,Shot Chart Detail,0021600015,122,1626179,Terry Rozier,1610612738,Boston Celtics,1,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-129,213,1,0,20161027,CHI,BOS
6,Shot Chart Detail,0021600015,131,1626179,Terry Rozier,1610612738,Boston Celtics,1,0,3,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-124,154,1,0,20161027,CHI,BOS
7,Shot Chart Detail,0021600015,157,1626179,Terry Rozier,1610612738,Boston Celtics,2,9,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-109,237,1,1,20161027,CHI,BOS
8,Shot Chart Detail,0021600015,170,1626179,Terry Rozier,1610612738,Boston Celtics,2,8,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,171,198,1,0,20161027,CHI,BOS
9,Shot Chart Detail,0021600015,205,1626179,Terry Rozier,1610612738,Boston Celtics,2,4,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-15,1,0,20161027,CHI,BOS
